DOY;Year;Hour;Label
90;2021;21;19.49
90;2021;22;19.49
90;2021;23;19.49
91;2021;0;19.49
91;2021;1;19.49
91;2021;2;19.49
91;2021;3;19.49
91;2021;4;19.49
91;2021;5;19.49
91;2021;6;19.49
91;2021;7;19.49
91;2021;8;19.49
91;2021;9;19.49
91;2021;10;19.49
91;2021;11;19.49
91;2021;12;19.49
91;2021;13;19.49
91;2021;14;19.49
91;2021;15;19.49
91;2021;16;19.49
91;2021;17;19.49
91;2021;18;19.49
91;2021;19;19.49
91;2021;20;19.49
91;2021;21;19.49
91;2021;22;19.49
91;2021;23;19.49
92;2021;0;19.49
92;2021;1;19.49
92;2021;2;19.49
92;2021;3;19.49
92;2021;4;19.49
92;2021;5;19.49
92;2021;6;19.49
92;2021;7;19.49
92;2021;8;19.49
92;2021;9;19.49
92;2021;10;19.49
92;2021;11;19.49
92;2021;12;19.49
92;2021;13;19.49
92;2021;14;19.49
92;2021;15;19.49
92;2021;16;19.49
92;2021;17;19.49
92;2021;18;19.49
92;2021;19;19.49
92;2021;20;19.49
92;2021;21;19.49
92;2021;22;19.49
92;2021;23;19.49
93;2021;0;19.49
93;2021;1;19.49
93;2021;2;19.49
93;2021;3;19.49
93;2021;4;19.49
93;2021;5;19.49
93;2021;6;19.49
93;2021;7;19.49
93;2021;8;19.49
93;2021;9;19.49
93;2021;10;19.49
93;2021;11;19.49
93;2021;12;19.49
93;2021;13;19.49
93;2021;14;19.49
93;2021;15;19.49
93;2021;16;19.49
93;2021;17;19.49
93;2021;18;19.49
93;2021;19;19.49
93;2021;20;19.49
93;2021;21;19.49
93;2021;22;19.49
93;2021;23;19.49
94;2021;0;19.49
94;2021;1;19.49
94;2021;2;19.49
94;2021;3;19.49
94;2021;4;19.49
94;2021;5;19.49
94;2021;6;19.49
94;2021;7;19.49
94;2021;8;19.49
94;2021;9;19.49
94;2021;10;19.49
94;2021;11;19.49
94;2021;12;19.49
94;2021;13;19.49
94;2021;14;19.49
94;2021;15;19.49
94;2021;16;19.49
94;2021;17;19.49
94;2021;18;19.49
94;2021;19;19.49
94;2021;20;19.49
94;2021;21;19.49
94;2021;22;19.49
94;2021;23;19.49
95;2021;0;19.49
95;2021;1;19.49
95;2021;2;19.49
95;2021;3;19.49
95;2021;4;19.49
95;2021;5;19.49
95;2021;6;19.49
95;2021;7;19.49
95;2021;8;19.49
95;2021;9;19.49
95;2021;10;19.49
95;2021;11;19.49
95;2021;12;19.49
95;2021;13;19.49
95;2021;14;19.49
95;2021;15;19.49
95;2021;16;19.49
95;2021;17;19.49
95;2021;18;19.49
95;2021;19;19.49
95;2021;20;19.49
95;2021;21;19.49
95;2021;22;19.49
